word,nbhd_dist_100,word2vec_recipe_base_nbhd_dist_100,ambiguity_type
breach,0.5370348309258928,0.2438169,P
jar,0.3831323581219946,0.3588377,H
mouthful,0.4940120737232004,0.28165534,P
jealous,0.4104417820681796,0.13882746,P
blow,0.5726328516336618,0.3961078,H
lad,0.4603137895576036,0.21152054,P
sandbox,0.5132954608962802,0.15935186,M
strand,0.4772671881857763,0.43351373,H
broom,0.4958201687250582,0.30522582,P
uniform,0.4702047257230112,0.39831698,P
lounge,0.4399687343817808,0.18738672,P
action,0.6068979466546088,0.41535175,P
caffeine,0.3692017283326414,0.22845781,M
fling,0.4930735030160971,0.38262233,P
frighten,0.4558099963554646,0.092637785,P
strip,0.6250527349486348,0.34752074,H
spread,0.6003584865527478,0.44305867,P
booster,0.5626764796245989,0.3254606,P
faith,0.4506808847529009,0.4200906,P
mosquito,0.418511694257343,0.1826879,M
fuzz,0.4578167243222965,0.33261296,M
venture,0.5051729462789054,0.13235268,P
colonial,0.4870104662864593,0.24769111,P
detect,0.4687037266468571,0.2574141,P
port,0.4934517998129918,0.34796253,H
poem,0.34564341415179,0.1981493,P
refresh,0.5615560009525749,0.41656628,P
salary,0.4942401131373414,0.23236679,M
inject,0.5546674461779533,0.4454446,P
rooster,0.4585570883669601,0.2933832,M
blank,0.578288286290928,0.3081102,P
saucy,0.3505684462269338,0.4330645,P
snow,0.4183914939782049,0.437239,P
sodium,0.3312328856780442,0.23007537,M
foggy,0.4779343829506427,0.17659236,P
incision,0.394453880893051,0.3837256,P
mixer,0.5060783783577194,0.38876453,P
squeaky,0.4945869143577856,0.33640525,M
bite,0.5055938789199022,0.4544957,P
summon,0.5436591701904424,0.14138563,P
cupcake,0.3853301770174731,0.34035128,M
trim,0.5833743159871567,0.4407291,P
shred,0.5702115064755641,0.4574304,P
blaze,0.4893268158055446,0.34027633,H
fringe,0.6273825343804965,0.22300863,P
lantern,0.4691853923473242,0.30831143,P
thermal,0.4530785111237053,0.31726193,P
agency,0.5425210209028136,0.14269142,P
position,0.6139430690907557,0.43168542,P
shadow,0.5548301475759023,0.32087895,P
bonus,0.5737072878163185,0.3034594,P
extensive,0.550133724779578,0.13907294,P
fishy,0.5349471753604863,0.31516337,P
kit,0.5356877488674487,0.43018952,P
slice,0.4682864755135105,0.3774711,P
porch,0.3344896902449898,0.32512265,P
heavenly,0.4161506278536682,0.31300882,P
twist,0.5402722045482042,0.3908739,P
dangerous,0.498041252065121,0.27253845,M
official,0.5819916344725408,0.22554052,P
apron,0.5275737125887137,0.29578498,P
heartbreak,0.437441316458088,0.15314503,M
sensory,0.3101208664362863,0.14163838,P
intense,0.5242208413942795,0.30389196,P
fold,0.6065660618548542,0.4847578,H
wicked,0.429398316080979,0.26745975,P
sauerkraut,0.2865653157962279,0.41964772,M
glory,0.5031844364201611,0.35978508,P
squat,0.489129336304362,0.2834478,P
trailer,0.5275100800703527,0.20152017,P
aversion,0.472339771682822,0.18998887,P
rubber,0.5403761876876237,0.44663468,H
marker,0.5817351417943787,0.27991936,P
rear,0.3888101333776986,0.31100333,H
aviation,0.5282683633306302,0.14436081,M
machine,0.5146095095562849,0.4214704,P
bunker,0.4459980331388395,0.18346703,P
naked,0.4530169790874825,0.3615947,P
committee,0.5027445330004483,0.13941129,M
prick,0.5517193586145327,0.44287765,P
electrical,0.4536083320767393,0.33451572,M
avoid,0.5004931325173892,0.4091992,P
marmalade,0.3144208328321665,0.39228007,M
toll,0.6171731526213489,0.37921044,H
ignore,0.4582102402534936,0.28989583,M
pantry,0.4595396668456344,0.3815964,P
frisky,0.4008682710153256,0.19030172,M
mall,0.450216506482436,0.23803651,P
spotlight,0.5568798325139543,0.19480352,P
sunlight,0.4487633383711097,0.4065294,M
dramatic,0.4912202419813001,0.29932365,P
latex,0.427615213662931,0.35469827,P
complain,0.4528601050928125,0.12724605,P
extreme,0.5890384516109723,0.39094403,P
widow,0.4053429370994918,0.22869553,P
cupboard,0.4391482584828017,0.36346984,M
budget,0.5197103033323522,0.30203074,P
smell,0.4355317936623388,0.35982564,P
ego,0.4573208791246324,0.104008324,P
overcoat,0.3365093580830291,0.18325177,M
tasty,0.309030763847871,0.4120904,M
gauze,0.4263584042213269,0.35966477,P
brunch,0.4052858613253363,0.39864528,P
pyramid,0.5764997629726327,0.4200663,P
tangle,0.4910240250010027,0.3688765,P
contact,0.5898796982215498,0.49727538,P
thermostat,0.4840069655656979,0.2895934,M
pry,0.537650208583241,0.40554267,H
portion,0.5643217392287807,0.4510332,P
agony,0.4424948641692151,0.112209044,P
patriot,0.4961576175521709,0.15610573,M
ninth,0.3900797100254912,0.31258947,P
crave,0.4762428725116048,0.20470531,P
weekly,0.5630587181906644,0.28425634,P
afford,0.5454715362672627,0.20161593,P
border,0.4865359914154537,0.42472675,P
gracious,0.4478734156907814,0.18418522,P
socket,0.4504774862435989,0.3292824,P
exchange,0.6190267500534337,0.39557973,P
sapphire,0.4188538514202728,0.16534111,P
furniture,0.3810917946481016,0.25557148,M
soccer,0.4939512625228769,0.24341804,M
frail,0.4862765201455973,0.10946,H
cute,0.3426039048085635,0.3354818,P
wreath,0.4792817240993992,0.3392659,P
stagecoach,0.4924649128492745,0.1338138,M
spooky,0.3728755321732906,0.27177534,M
excitement,0.4253465536204648,0.13598184,P
cowgirl,0.4797125491564816,0.20473513,P
medium,0.5688656187926494,0.4175835,P
calendar,0.5741527929509851,0.21282834,P
smooth,0.5486262340241504,0.3636476,P
hurl,0.4958249678341916,0.19457121,P
benefit,0.5293292965802036,0.3011278,P
oasis,0.5012370028477219,0.23078634,P
upstanding,0.5007970751264189,0.33626464,P
strawberry,0.3137723828106039,0.31715924,P
shake,0.5154140099221308,0.43807736,P
slab,0.4099308080880892,0.48538348,P
crate,0.4474914149887383,0.25352424,P
passion,0.4121629413636358,0.35291386,P
gate,0.516963437663036,0.3169549,P
thick,0.4200117833629209,0.45438087,P
technology,0.4524280201315399,0.13987903,P
thoughtful,0.3729495474219404,0.12517896,P
ridge,0.3751278802616651,0.385891,P
gobble,0.5254308241141181,0.35229054,H
stead,0.6484546754968032,0.4548697,M
casino,0.4512807196381482,0.3148279,P
priest,0.3895007613094231,0.15904629,P
rogue,0.5801618958188226,0.26701766,P
month,0.5513872317567956,0.40659824,P
pod,0.52853346815999,0.46257362,H
geisha,0.4898066218218334,0.1664873,M
slot,0.5969455897358843,0.41993684,P
issue,0.5723218761279094,0.28780475,P
list,0.5847189565115932,0.37228253,H
barn,0.4232334810852823,0.28884497,M
expertise,0.4976791171864193,0.11632235,M
ceramic,0.3660888500838588,0.40222183,P
consider,0.4837796736130442,0.32725048,P
colony,0.5322007828163174,0.11638688,P
risk,0.5195144669295035,0.4443699,P
weaken,0.4620160824305787,0.25171778,P
halfway,0.5861929616831232,0.51112276,P
prestige,0.5324447850633388,0.13203834,P
bias,0.4944962345320454,0.38248268,P
goldfish,0.4521251411228632,0.36873904,M
spider,0.3737138467897984,0.45123878,M
valve,0.3809187882031419,0.44627365,P
rattle,0.4997692584213158,0.27026498,P
boot,0.5599348142243795,0.27411258,P
minimize,0.4560118000556968,0.35611856,P
campaign,0.5452990234596207,0.1468871,P
mix,0.4767137769210497,0.38894424,P
chop,0.436843341108603,0.37875593,H
sharpen,0.5304216002093729,0.40764302,M
motorcycle,0.4494001119488311,0.20966555,P
bother,0.4528380509363943,0.3442638,P
thump,0.4424157572899001,0.3314826,P
scarf,0.3553386693700532,0.26098734,H
snip,0.5244734622540025,0.437653,P
bathe,0.5019550048570662,0.43976012,P
coach,0.4478887664290447,0.17614336,P
lime,0.3526574176421245,0.34431127,H
testament,0.4877602038290829,0.16196056,P
career,0.5702826306086114,0.10765563,P
salty,0.4176767986572429,0.36658692,P
overseas,0.5862271269248125,0.19428445,P
crumble,0.518049345664475,0.4715702,P
maniac,0.412236431329139,0.1664389,P
reborn,0.5147137265870808,0.17186455,P
closure,0.5646675348323755,0.28658912,P
allow,0.4871238265383567,0.4572194,P
swoop,0.6088585150176471,0.24717557,P
wart,0.525900626360293,0.18969195,P
stealth,0.4615895797038608,0.15415296,M
modern,0.4865554884176039,0.29089034,P
welfare,0.495093610079316,0.31352842,P
compensate,0.5464008405909166,0.40430072,P
climb,0.5114283289882273,0.40447682,P
sleepy,0.5025244473136435,0.23002496,P
cover,0.6277127773476775,0.4703629,P
net,0.5548384551217078,0.3273336,H
canoe,0.4486160617104083,0.39652672,P
nut,0.4706733503777258,0.3545514,P
potato,0.3225309756712172,0.35249344,P
accord,0.4567860778645486,0.3841652,P
disperse,0.4921718418049961,0.47728935,P
straighten,0.5593494131998366,0.34296536,P
malt,0.3603761252896006,0.43423548,P
bird,0.4123562830182458,0.34687313,P
volcano,0.3811189895659738,0.4152124,P
heaven,0.4304086662717328,0.33109474,P
available,0.5727871361295803,0.30453923,P
rat,0.3963330362318322,0.2951608,P
jolt,0.5367069639394473,0.28570703,P
scrap,0.5818854717540693,0.44849694,H
brag,0.4892919553434315,0.21532363,P
bash,0.5001548773116946,0.42063808,P
vodka,0.3653866068127654,0.26367393,M
bayou,0.4731793530801551,0.35537556,M
kimono,0.3796492734672063,0.19433129,P
bicycle,0.4609047606596277,0.2421722,P
loyal,0.5338026973680793,0.10920243,M
ammonia,0.3090560270280483,0.39041406,P
index,0.4811582139536033,0.37942314,P
intention,0.5512770509530062,0.16574898,P
rudder,0.4039843004838879,0.1530574,P
system,0.5659617898408785,0.2857419,P
volcanic,0.3550547533684284,0.28563142,P
runny,0.4441578709134001,0.35094726,P
moody,0.3606114137880321,0.13757156,P
cranky,0.3923502284880621,0.14412099,P
afloat,0.5786206618207844,0.29128146,P
barbecue,0.3806635421999969,0.34214061,P
dominion,0.4421697551154023,0.1550959,P
extend,0.549688124648826,0.44303688,P
alcohol,0.4479777688395724,0.3930608,P
proud,0.4725984181100325,0.18505724,P
dangle,0.507998222598979,0.23782144,P
argue,0.4426866567212971,0.14335708,P
zombie,0.4373709797018436,0.27874824,P
area,0.5133934592672006,0.4339878,P
grab,0.5198504659110538,0.42374983,P
asbestos,0.4747203247644294,0.31354374,P
champion,0.38122482306515,0.22403266,P
prone,0.5683428550438789,0.31049925,P
concession,0.6229697075720548,0.18375947,P
neon,0.4510856167899419,0.33416134,P
rape,0.448496082955546,0.3509761,H
creative,0.4791951423808427,0.30351403,P
disclosure,0.5201844091701692,0.19914688,P
signature,0.5709066899169456,0.33896,P
divide,0.5266085662439133,0.49085698,P
pine,0.2889764502573276,0.39129174,H
atmosphere,0.5587546466981419,0.26159337,P
enjoyable,0.3909047481526497,0.22922811,M
workers,0.4940961278465823,0.12225535,P
twilight,0.5304814330622274,0.23169675,P
mayonnaise,0.2494273542346948,0.36822686,M
highlight,0.5163461077283487,0.23901491,P
cup,0.4249239680262273,0.42023385,P
afternoon,0.4839435617751492,0.36569557,P
ski,0.4036218169053556,0.22252534,P
monster,0.4198270989852926,0.3431097,P
coat,0.4406765897382446,0.475129,P
prairie,0.4298716360901341,0.21772055,M
kidney,0.3674608790444302,0.33177757,P
farewell,0.5169088623535447,0.14407215,P
crunch,0.5428619864288694,0.39551383,P
tribute,0.5021887951389236,0.15576598,P
flock,0.5190215367200297,0.16028689,H
transit,0.529681807947928,0.16655725,P
beard,0.3560325407074998,0.3393006,P
paradise,0.5228995788717675,0.37715092,P
spur,0.5443502954229216,0.18031223,P
forecast,0.5203441422136968,0.17021807,P
swordfish,0.3382476049675505,0.31972787,M
steep,0.496064864015013,0.43442294,H
quadrant,0.5160010063544198,0.33974308,P
bedroom,0.4041887533948896,0.13587677,M
humidity,0.443104634062561,0.36841258,P
rich,0.5428406095488553,0.37034526,P
fluff,0.4525167274938254,0.5604127,P
assault,0.5229498375029978,0.199568,P
temporary,0.6133644644209579,0.19084407,P
iodine,0.349000779039,0.1788443,P
cuddle,0.4876050777054747,0.18399356,P
disease,0.343901161440704,0.19647348,P
stow,0.530554072737367,0.22702897,P
subway,0.4842076389249105,0.24035935,P
announce,0.5339959414971701,0.13973947,P
commentary,0.5799522139371702,0.188744,P
aspirin,0.294265597575574,0.25200406,P
assemble,0.5485225612807997,0.5232111,P
excite,0.4955399645386497,0.1722728,P
hug,0.4386812701725335,0.32855874,P
vanish,0.5159596768863262,0.20259644,P
keen,0.5352836176181649,0.32751074,H
obtain,0.518425551440831,0.42833665,P
fanatic,0.4890746193803953,0.12958188,P
decorate,0.4518247565789952,0.35514778,P
yacht,0.4281297447327238,0.18321757,P
overall,0.6262428435493749,0.371236,P
phenomenal,0.4725746028623518,0.17898344,P
departure,0.5640350599631554,0.12830919,P
animal,0.4250108950161325,0.38914654,P
wallow,0.4944711239861067,0.20374967,P
overload,0.5282593424566158,0.40995297,P
connection,0.5710756775548758,0.2430958,P
cast,0.5680777078682854,0.41444466,P
exam,0.4879719049842373,0.23682784,M
downtown,0.4379883720826338,0.14953649,P
protector,0.5277037816145025,0.45059574,P
aspect,0.507517131988919,0.19214611,P
capture,0.556845958296517,0.38992864,P
pepperoni,0.3289769131156352,0.3501162,M
ignite,0.4851599726508463,0.4329903,P
box,0.5719164371115923,0.42167816,H
lagoon,0.3959663338625194,0.23895134,P
stadium,0.4345436393712534,0.2842162,M
ecstasy,0.4668752087792958,0.18707815,P
presume,0.4517538744599724,0.11279896,P
commence,0.525101241591835,0.25099766,M
highway,0.3673651342288446,0.22505717,P
driver,0.4968503976146206,0.2712208,P
conversion,0.5824525602990032,0.20470434,P
vial,0.5083456187962268,0.19110803,M
mop,0.5449888364732228,0.45705113,P
fluke,0.5611186532390439,0.2878902,H
daily,0.5332795108656542,0.42449597,P
fiesta,0.493968038750031,0.29972982,M
reality,0.5188749598299826,0.12690337,P
champagne,0.434893416410403,0.31171334,P
hungry,0.5013241602606956,0.34488434,P
sidekick,0.4142537976003402,0.15477441,P
hairline,0.4378771216264942,0.201847,P
discreet,0.5140183417507557,0.18940939,P
celestial,0.4352033524089289,0.27865496,P
mortar,0.4245049738286903,0.37525284,H
pellet,0.4855685799131438,0.31723604,P
stomach,0.4135508519640869,0.29811835,P
structure,0.4882984308113859,0.41435075,P
cake,0.3011087036741413,0.39517727,P
painful,0.48285954736495,0.18276711,P
source,0.6262549908897784,0.48279488,P
crumb,0.4091171393806114,0.38487107,P
tit,0.4287636077290399,0.19959597,H
serve,0.6257087951215304,0.43040085,P
outrageous,0.3751091564820625,0.23562117,P
muster,0.5816050312542113,0.18904348,P
gallon,0.5224126539744003,0.39234915,P
membrane,0.2514797108154977,0.36954567,P
homesick,0.531748886800235,0.17170465,M
cuff,0.455951367023987,0.25324634,H
threat,0.524163947286583,0.2645292,P
cheesecake,0.3146844652000118,0.3826709,P
garbage,0.4578728271718673,0.3713312,P
tame,0.5602041940092802,0.27083278,P
joke,0.4203912635745285,0.18724225,P
magical,0.3979683298265458,0.29790622,P
tiger,0.387702325165115,0.380481,P
nameless,0.5175225878399984,0.11870097,P
compliment,0.5264374145189464,0.30268872,P
discard,0.5309608915037446,0.42400062,P
severe,0.4924077835722917,0.2904575,P
crime,0.4919125061668175,0.24707203,P
wrist,0.3745486070886221,0.39687622,P
alias,0.5204406037547878,0.12233029,P
notion,0.4227037490012164,0.11269873,P
tendency,0.4537750168368837,0.42223108,P
copy,0.5123094226853846,0.29432818,P
method,0.4466889568040056,0.36090308,P
alarm,0.5513801756641334,0.41708404,P
agreeable,0.4937774204535832,0.1918563,P
lateral,0.3519797197416522,0.22057812,P
doorknob,0.4740356621278143,0.18596886,M
bowel,0.3360001710660449,0.4709278,P
slope,0.4174370900560994,0.31931227,P
jolly,0.4451202449889317,0.30820364,P
headless,0.5104513934950606,0.22762905,P
nurse,0.4370969410480738,0.15324828,P
weirdo,0.421110208352675,0.12542489,M
airplane,0.3818289580536406,0.18804516,M
homey,0.4050401137119913,0.25322956,M
election,0.4473076663031776,0.19021039,P
unbearable,0.475947222009462,0.15428865,M
gem,0.5105614800767619,0.4747844,P
tile,0.3861255539129376,0.39820698,P
ginger,0.2332392536941201,0.37933663,P
ideal,0.499652100565844,0.3648988,P
sympathy,0.455152946275222,0.4194502,P
liar,0.4507263020879245,0.16914797,M
missionary,0.4710766348267323,0.15066718,P
juggle,0.5584496925301332,0.20935765,P
lung,0.3275605600527133,0.24837856,M
escape,0.5171814498312597,0.46326333,P
sensation,0.5515246318561314,0.41555178,P
parent,0.6040737467181865,0.22138768,P
picky,0.5035033101646522,0.23228332,M
staff,0.5743925650023705,0.24557544,H
rum,0.3779093969185328,0.2795218,M
plump,0.4481263510892413,0.5016288,H
shaky,0.5157920186301748,0.31992254,P
squash,0.5131553009259795,0.39186227,H
maternal,0.4936910788727114,0.10522066,P
visa,0.5195748376342784,0.24161729,P
generate,0.5380428843404947,0.32240772,P
closet,0.4462080681982954,0.29527763,P
fiddle,0.389458928335556,0.2319318,P
slimy,0.4536747809099198,0.31568122,P
penny,0.5640254372282432,0.49138686,P
station,0.5058891729210646,0.5172219,P
doubtful,0.568789072586525,0.118937075,P
land,0.4855652429981977,0.33680448,P
deep,0.5656426140672548,0.45043033,P
advance,0.6410054217465073,0.43233478,P
bleach,0.413311653947047,0.2823482,P
madman,0.4260899718750364,0.14935277,M
puff,0.4742641544911181,0.42586678,P
mess,0.5280489401388968,0.3245972,P
remove,0.5303751262388532,0.4370277,P
film,0.3606094560112636,0.43615004,P
placement,0.6094359910860982,0.3153432,P
femur,0.3238334650016325,0.2024506,P
kosher,0.4426769496986349,0.33603898,P
fountain,0.4452123166355964,0.33788013,P
oven,0.3469819056516908,0.4238927,M
guardian,0.5821725015952365,0.17908591,P
hunger,0.570041876744,0.21596518,P
trademark,0.5565992537756698,0.22195072,P
restore,0.4894423267343391,0.4457034,P
darn,0.4174236127087977,0.25939903,H
unpleasant,0.4395204372494592,0.2851197,M
suffocate,0.5190969247730617,0.2146387,P
palace,0.4900370179811911,0.20968328,P
snail,0.4230313636783877,0.43938434,P
negative,0.5583603594602343,0.18672466,P
birthday,0.5101591651829864,0.29396498,M
frog,0.324598916786843,0.44315988,H
commercial,0.5968428667206422,0.35193142,P
meditation,0.3908831092423634,0.2097665,P
gas,0.4798537639880896,0.40671456,P
starch,0.3363849459728228,0.44609547,P
prosperity,0.518065980481348,0.16944887,M
stormy,0.5543147712309723,0.24687146,P
blizzard,0.4736659326553257,0.26769924,P
discipline,0.5268652831899404,0.2144127,P
propose,0.4939103617640351,0.1191064,P
grid,0.5778065364996315,0.44881177,P
social,0.4966448756754038,0.2097638,P
belong,0.5477541151885155,0.13539143,P
sofa,0.3626761755447494,0.2749074,M
spray,0.4485671168731022,0.34280232,H
seed,0.4180805147902316,0.42927998,P
notebook,0.5450320022696834,0.2515644,M
appear,0.5631450770042765,0.47089806,P
campfire,0.5259793965888317,0.44504055,P
noisy,0.4806861865905189,0.18772596,P
redo,0.5387700777545054,0.25833836,P
style,0.4669288326349759,0.38037264,P
rib,0.3888746055207209,0.3534596,H
neck,0.4065177026445453,0.35738358,P
ribbon,0.4691123731144342,0.4284009,P
snitch,0.5223774261976175,0.13040921,M
shaker,0.4983302127043372,0.30452502,P
motto,0.5226754663872726,0.11192152,P
shatter,0.5317245385902614,0.26267502,P
lethal,0.5375931108365307,0.16652185,M
tumor,0.2942516034043266,0.12703125,P
unlikely,0.509425782625929,0.3653777,P
familiar,0.546085568629491,0.28515446,P
lousy,0.4500791911258669,0.10777442,P
brandy,0.327570269717517,0.31060866,P
string,0.6018559909301938,0.36620426,P
rig,0.5276824087896108,0.31326032,P
trench,0.5099806440372404,0.3796336,P
context,0.4611135046196645,0.10527377,P
absence,0.5913692388360157,0.21351247,P
avocado,0.2696939041577056,0.33774722,P
crab,0.3160238768863351,0.38237777,H
midnight,0.4329288393488522,0.32322657,P
riddle,0.5234942458704002,0.26518172,H
sublime,0.37845243541691,0.28499442,P
scarecrow,0.5126939786574148,0.24628979,P
damp,0.4610359318264085,0.40272537,P
struggle,0.5369612198184837,0.19308738,P
harmful,0.4544938049820899,0.17451806,M
seek,0.5350028320558184,0.18005371,P
fellow,0.5882401020899717,0.15948595,P
motor,0.4979196472627021,0.42199802,P
wilderness,0.4817747854566033,0.23411131,P
wink,0.4650781953333917,0.28877848,P
sunrise,0.4983433013265121,0.32274643,P
farce,0.4695031729010916,0.34493077,P
gardener,0.4697671342126163,0.14696516,P
fragment,0.5057487234653303,0.26477993,P
coconut,0.3124960755698435,0.37829185,P
mellow,0.3650542544262612,0.37516758,P
pickle,0.3608576664970664,0.38506916,P
express,0.5651852995340964,0.44752234,P
broad,0.5621603683087227,0.48561227,P
skillet,0.3050311080406421,0.4055159,M
reach,0.5734620227287965,0.47221142,P
helper,0.58723681893775,0.38727152,M
jumbo,0.4618206279813565,0.4932865,P
sled,0.4879109540048401,0.19787537,P
scenario,0.5407963060948834,0.14686613,P
heavy,0.5786547309896886,0.4400934,P
signal,0.5132765703668067,0.46046153,P
backside,0.4743751409376091,0.34612015,P
cordial,0.5025756344410727,0.28432685,P
trader,0.5289437487404195,0.3401515,P
conductor,0.3714198634366193,0.17449926,P
patient,0.4401814981513968,0.29012036,P
warmed,0.5304132257659633,0.46767408,P
tobacco,0.4881458376332284,0.35701102,P
complete,0.5866295510558354,0.41746086,P
lap,0.380770624850396,0.41392043,H
fit,0.5752521182222893,0.45262164,H
strengthen,0.4451055565431855,0.4072736,P
pluck,0.5340944399999397,0.39166343,P
icebox,0.4887107088688601,0.40507436,P
nickel,0.4513821136268569,0.33921146,P
confident,0.4760071147383619,0.24587597,P
slate,0.6172384464361712,0.34575737,P
linen,0.3568904506549565,0.3853743,P
character,0.3995415548465496,0.29510698,P
dab,0.4989521591200693,0.45347363,H
unfold,0.5340988094624374,0.43379325,P
putt,0.2610837414872888,0.342447,P
cash,0.5124360067945102,0.17337446,P
horror,0.4381115681863162,0.10497988,P
exterior,0.3861006545922087,0.43542463,P
illness,0.4061129722354105,0.4431993,P
hippo,0.410757045511126,0.26780587,M
shock,0.5319847596266897,0.42297477,H
sequence,0.4590063412490489,0.434298,P
boiler,0.405817036147247,0.45890945,P
generous,0.5349690231538416,0.4462162,P
card,0.5330251069053065,0.32662055,H
addiction,0.4437855540747351,0.25826886,M
ban,0.504452317026808,0.39114827,H
turnout,0.5311544514879876,0.28194222,P
undo,0.5293414998599287,0.32551605,P
menu,0.4154542784398528,0.3191626,P
robe,0.3422917160981585,0.22956438,P
cancel,0.516562280398605,0.46237126,P
purpose,0.531838747524883,0.47784263,P
rhythmic,0.4552116568373428,0.25016165,M
bounty,0.5975767379053121,0.36815444,P
virgin,0.5658313495818645,0.40848094,P
rough,0.5353598553135162,0.4108231,P
guilty,0.4185161658647384,0.20300892,P
purple,0.3050940052483822,0.42411408,P
reaction,0.5342964641466086,0.29207206,P
strive,0.4873552033170494,0.15198071,P
alike,0.5161433649043528,0.20889199,P
stag,0.4893220891598453,0.13975504,P
infection,0.3151147241176973,0.17098011,P
sad,0.4121438016974991,0.29697484,P
mint,0.4178844136290783,0.35966814,H
foil,0.5693003470490108,0.3581974,H
brood,0.4231698466052988,0.22305307,P
snuff,0.5948410548900404,0.22709347,H
ruler,0.4612590572288168,0.3483342,P
chapter,0.5922299317215216,0.22156757,P
ghastly,0.4067813525233118,0.22342119,P
plank,0.60119134574403,0.4066023,P
prove,0.4920107256126313,0.37693205,P
commotion,0.4867445384941821,0.20995313,P
unprepared,0.5235630042168082,0.37556705,P
bomber,0.4999538929929489,0.172629,P
awaken,0.4725007429107491,0.25380036,P
obvious,0.4577519946175457,0.2755345,P
butler,0.5013645801226313,0.20733051,M
endurance,0.5430077364632361,0.16496104,P
actress,0.4018601214616049,0.17096919,M
limb,0.4636193105441492,0.17325632,H
delicious,0.2950112128761664,0.28392592,P
wildlife,0.4176094428062138,0.18184116,M
situation,0.5574200097095688,0.2321161,P
sweep,0.588524981156231,0.40784594,P
celebrate,0.4629870518308768,0.21834299,P
knob,0.4122995816749314,0.5290569,P
catfish,0.3700216522769805,0.3583972,M
vessel,0.3694677847512641,0.439844,P
nine,0.4335527143718897,0.4775017,P
accomplish,0.530926181141676,0.2876535,P
glorious,0.4295402357306968,0.3383409,P
marriage,0.4358464299266648,0.25862283,P
bypass,0.5311233788720164,0.2041955,P
contain,0.5680773178865717,0.39604858,P
sweetie,0.4628514893572812,0.21275234,M
thirst,0.5095763854819331,0.2320729,P
elegance,0.3490119337432423,0.32158932,P
pink,0.3545380819102754,0.49174958,H
feedback,0.5189720556233901,0.13923238,P
authority,0.5351964538110391,0.12877771,P
treasure,0.5144546439656114,0.34533015,P
hectic,0.5179236399988851,0.10814286,P
iceberg,0.6121151601464907,0.3722862,P
laundry,0.4668552524625669,0.29213578,P
soot,0.4321965322314293,0.26792365,P
hippie,0.4233414992785999,0.19381687,M
iron,0.4472461602317505,0.4509033,P
aggression,0.4838739893854669,0.3222839,P
cannibal,0.5290022829807898,0.146502,P
minus,0.5970900562109032,0.45934394,P
stimulate,0.4870536280872976,0.17109455,P
spear,0.427332541981519,0.43140915,H
kitchen,0.3825686228728825,0.37532714,M
crease,0.4131702910345932,0.31851104,P
macaroni,0.3042566526341887,0.31942523,M
backward,0.6453238651626233,0.25999767,P
pooch,0.4469904527433492,0.23835272,M
catcher,0.3115334165198562,0.27432528,P
chap,0.4823315276307061,0.16435044,H
asset,0.5103171174463649,0.20470883,P
conjure,0.4498316496339335,0.11890949,P
fence,0.499215592242349,0.19395228,P
kicker,0.3323650168155911,0.23901124,P
boom,0.5259855740902742,0.32153392,H
bull,0.5519106309843496,0.31426004,H
castle,0.3848836002921563,0.3259336,P
tango,0.4325219739987577,0.23751503,P
reopen,0.5517057832575714,0.38514182,P
cardiac,0.3575053511145662,0.14557745,P
holler,0.4297486102071124,0.21373232,P
sushi,0.3785884642734649,0.35003933,M
galaxy,0.358438496899675,0.2406885,P
wolf,0.3631693491757909,0.2853379,P
background,0.6308402724326626,0.27117535,P
sticker,0.5348471232911229,0.3886063,P
curtain,0.5632800172759292,0.27002332,P
twin,0.6095820900728314,0.38444832,P
artificial,0.5691312980447312,0.4429994,P
orchard,0.4281296035857311,0.2716116,P
fierce,0.5086259979168909,0.34544316,P
silverware,0.5522241666595062,0.27262503,P
tunnel,0.5015887225247395,0.40164256,P
keg,0.550765687881241,0.26597965,P
slap,0.5492626327368901,0.44159898,P
travel,0.5510894388417491,0.3230076,P
assembly,0.5656199072785079,0.48962367,P
sweetheart,0.4943718362085498,0.24081436,P
howl,0.3982050311387969,0.31342468,P
cope,0.5288568893855738,0.1488237,H
superb,0.4042592165238818,0.2895233,P
peach,0.2879866289482394,0.3226385,P
snag,0.5812923914439574,0.1545537,P
journey,0.4935818706815914,0.15854907,P
rare,0.568434169104291,0.39298633,H
treat,0.5019149550103446,0.3409508,P
mushy,0.4501334155125271,0.36187848,P
strange,0.3937629241091101,0.23231062,P
earthquake,0.3510369099874848,0.40874782,M
bathroom,0.4093148152179989,0.30713272,P
heresy,0.4191484449658375,0.09182569,P
reunion,0.5462724409157734,0.24420793,P
garden,0.3907843969250176,0.348728,P
homestead,0.4989482378401287,0.13564587,P
muffin,0.3594656255139714,0.3359626,M
jerk,0.5139389378380593,0.33901256,H
gather,0.5425721093115,0.43599334,P
zip,0.5704743807895656,0.33390647,H
sesame,0.2572735410182764,0.34305978,P
stepped,0.5651065375933562,0.1595354,P
buttermilk,0.2616655781426473,0.3962544,P
cross,0.5474035694903487,0.32913035,P
owner,0.5060203230825797,0.15903535,M
abide,0.4457000934369168,0.10852961,P
accompany,0.6159613572539925,0.38499326,P
wild,0.4962094584625738,0.3811005,P
drip,0.5214040720524963,0.48343834,P
stampede,0.5717187869685545,0.20882472,P
legend,0.4989154149698906,0.19576782,P
alcoholic,0.4744566453241614,0.2812915,P
toil,0.5288406263196747,0.27603447,H
